EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
0.084,-87.426,-12.864,-39.966,7.266,-39.882,55.592,-57.308,-0.030,0.911,-0.461,0.671,-0.519,-0.336,73.333,19349.000,1.000
0.018,-79.308,-12.809,-33.285,6.801,-38.196,53.221,-56.689,-0.031,0.909,-0.460,0.854,-0.702,-0.549,73.333,19350.000,1.000
-0.982,-71.627,-12.305,-25.435,6.208,-35.410,49.704,-53.224,-0.031,0.911,-0.462,0.916,-0.854,-0.580,73.333,19351.000,1.000
-3.307,-64.911,-12.444,-18.013,5.035,-33.156,44.375,-47.767,-0.031,0.911,-0.463,0.946,-1.038,-0.671,73.333,19352.000,1.000
-6.410,-58.913,-13.693,-12.194,3.292,-32.511,36.689,-41.405,-0.031,0.911,-0.461,1.007,-0.977,-0.671,73.333,19353.000,1.000
-9.364,-52.981,-15.787,-8.494,1.498,-33.551,27.207,-34.801,-0.030,0.911,-0.467,1.038,-1.068,-0.824,73.333,19354.000,1.000
-11.463,-46.294,-17.941,-7.009,0.304,-35.494,17.187,-28.163,-0.029,0.912,-0.465,1.068,-1.007,-0.793,73.333,19355.000,1.000
-12.520,-38.153,-19.153,-7.677,0.161,-37.012,7.686,-21.407,-0.029,0.913,-0.464,1.190,-1.129,-0.916,73.333,19356.000,1.000
-12.832,-28.522,-18.646,-10.181,1.134,-36.460,-0.190,-13.947,-0.028,0.914,-0.468,1.221,-1.190,-0.885,73.333,19357.000,1.000
-12.867,-17.730,-16.176,-14.022,2.716,-32.752,-6.430,-5.930,-0.026,0.916,-0.469,1.221,-1.160,-0.763,73.333,19358.000,1.000
-12.974,-6.349,-12.095,-18.527,4.239,-25.917,-11.284,2.044,-0.025,0.918,-0.466,1.221,-1.221,-0.793,73.333,19359.000,1.000
-13.114,5.221,-7.166,-23.081,5.364,-17.208,-15.083,8.975,-0.025,0.917,-0.463,1.038,-1.343,-0.793,73.333,19360.000,1.000
-12.857,16.859,-2.416,-27.435,6.187,-8.653,-18.476,13.608,-0.024,0.916,-0.463,1.068,-1.404,-0.580,73.333,19361.000,1.000
-12.004,27.843,0.846,-31.853,6.808,-2.391,-21.848,15.299,-0.025,0.917,-0.466,1.129,-1.343,-0.580,73.333,19362.000,1.000
-11.044,36.538,1.358,-37.141,6.840,-0.104,-26.291,13.431,-0.025,0.916,-0.466,1.038,-1.343,-0.580,73.333,19363.000,1.000
-10.546,41.317,-1.010,-43.542,5.988,-1.441,-32.024,8.558,-0.026,0.917,-0.468,0.946,-1.404,-0.580,73.333,19364.000,1.000
-10.322,42.377,-4.525,-49.676,4.659,-3.478,-37.489,2.846,-0.025,0.916,-0.466,1.038,-1.404,-0.519,73.333,19365.000,1.000
-9.614,41.741,-6.666,-53.193,3.634,-2.586,-40.440,-1.143,-0.025,0.917,-0.465,1.007,-1.373,-0.427,73.333,19366.000,1.000
-7.797,41.547,-6.018,-52.401,3.385,3.017,-39.056,-1.621,-0.026,0.918,-0.463,0.916,-1.373,-0.427,73.333,19367.000,1.000
-4.740,43.204,-2.968,-47.413,3.794,11.814,-33.986,0.871,-0.026,0.918,-0.463,0.732,-1.526,-0.366,73.333,19368.000,1.000
-1.039,46.632,0.738,-39.927,4.467,20.057,-27.386,4.293,-0.025,0.917,-0.461,0.793,-1.434,-0.519,73.333,19369.000,1.000
2.037,50.229,2.829,-32.296,4.788,23.999,-21.816,6.129,-0.026,0.915,-0.463,0.671,-1.556,-0.458,73.333,19370.000,1.000
3.203,51.947,1.602,-26.310,4.058,21.971,-19.145,4.796,-0.026,0.912,-0.465,0.671,-1.343,-0.366,73.333,19371.000,1.000
2.020,50.692,-3.007,-22.188,2.016,15.356,-18.769,1.331,-0.026,0.913,-0.466,0.580,-1.312,-0.366,73.333,19372.000,1.000
-0.578,47.513,-9.037,-18.634,-0.761,7.566,-18.808,-1.814,-0.027,0.912,-0.464,0.458,-1.373,-0.336,73.333,19373.000,1.000
-2.657,44.853,-13.547,-13.710,-2.956,2.267,-16.917,-1.923,-0.027,0.912,-0.461,0.488,-1.434,-0.427,73.333,19374.000,1.000
-2.524,44.893,-14.599,-6.499,-3.574,1.184,-12.051,2.089,-0.028,0.910,-0.461,0.488,-1.526,-0.458,73.333,19375.000,1.000
0.169,48.412,-12.274,1.989,-2.733,3.298,-5.264,8.843,-0.027,0.912,-0.463,0.488,-1.465,-0.427,73.333,19376.000,1.000
4.447,54.693,-7.951,9.723,-1.262,6.412,2.193,16.303,-0.028,0.913,-0.462,0.458,-1.465,-0.488,73.333,19377.000,1.000
8.928,62.533,-3.074,14.904,-0.099,8.791,8.947,22.444,-0.028,0.908,-0.466,0.458,-1.556,-0.641,73.333,19378.000,1.000
12.698,70.722,1.520,16.906,0.226,9.998,14.395,26.242,-0.027,0.910,-0.468,0.519,-1.526,-0.671,73.333,19379.000,1.000
15.523,78.397,5.527,16.240,-0.285,10.228,18.613,27.500,-0.028,0.911,-0.464,0.549,-1.495,-0.610,73.333,19380.000,1.000
17.433,85.065,8.655,13.789,-1.309,9.289,21.766,26.279,-0.026,0.911,-0.467,0.610,-1.434,-0.641,73.333,19381.000,1.000
18.286,90.329,10.490,10.476,-2.457,6.954,24.758,23.390,-0.025,0.911,-0.467,0.732,-1.404,-0.702,73.333,19382.000,1.000
17.817,94.134,10.866,7.167,-3.474,3.558,28.073,19.501,-0.024,0.911,-0.468,0.610,-1.434,-0.702,73.333,19383.000,1.000
15.958,96.546,10.101,4.650,-4.166,0.167,31.909,15.176,-0.023,0.911,-0.468,0.702,-1.282,-0.854,73.333,19384.000,1.000
12.935,97.749,8.925,3.313,-4.547,-2.154,35.945,10.716,-0.025,0.914,-0.465,0.610,-1.282,-0.854,73.333,19385.000,1.000
8.946,97.989,8.175,2.913,-4.948,-2.901,39.427,6.281,-0.024,0.915,-0.465,0.641,-1.129,-0.793,73.333,19386.000,1.000
4.189,97.443,8.554,3.117,-5.574,-1.786,42.736,2.876,-0.024,0.914,-0.464,0.610,-1.007,-0.854,73.333,19387.000,1.000
-0.560,96.882,10.614,4.030,-6.092,1.422,46.613,1.623,-0.027,0.915,-0.463,0.519,-1.038,-0.885,73.333,19388.000,1.000
-4.037,97.162,14.287,6.076,-5.838,6.834,51.763,3.469,-0.027,0.915,-0.466,0.366,-0.977,-0.977,73.333,19389.000,1.000
-5.379,98.026,18.175,8.957,-4.648,13.555,57.519,7.899,-0.027,0.917,-0.466,0.366,-0.916,-1.007,73.333,19390.000,1.000
-4.602,98.107,20.087,11.443,-2.928,19.626,61.737,12.773,-0.027,0.917,-0.463,0.336,-0.885,-1.068,73.333,19391.000,1.000
-2.244,96.518,18.998,12.960,-0.877,23.860,63.618,16.896,-0.025,0.919,-0.465,0.183,-0.885,-1.068,73.333,19392.000,1.000
0.967,94.209,16.066,14.357,1.577,26.731,63.883,20.592,-0.026,0.921,-0.464,0.031,-0.916,-1.221,73.333,19393.000,1.000
4.060,92.647,13.333,16.933,4.270,29.504,64.285,25.161,-0.028,0.920,-0.465,0.000,-0.885,-1.282,73.333,19394.000,1.000
6.017,92.272,11.890,21.011,6.479,32.605,65.931,31.103,-0.027,0.921,-0.462,-0.092,-0.793,-1.221,73.333,19395.000,1.000
6.308,92.387,11.467,25.707,7.444,35.316,68.335,37.530,-0.028,0.920,-0.466,-0.214,-0.702,-1.343,73.333,19396.000,1.000
5.239,91.778,11.328,29.915,7.161,36.844,70.924,43.788,-0.028,0.920,-0.465,-0.305,-0.702,-1.373,73.333,19397.000,1.000
3.661,89.701,10.996,32.855,6.074,36.427,72.629,49.101,-0.029,0.919,-0.467,-0.336,-0.671,-1.465,73.333,19398.000,1.000
2.251,86.006,10.239,34.283,4.504,33.345,72.506,52.571,-0.029,0.918,-0.466,-0.366,-0.763,-1.465,73.333,19399.000,1.000
1.235,81.190,9.110,34.613,2.635,27.522,70.155,53.323,-0.030,0.917,-0.463,-0.366,-0.732,-1.404,73.333,19400.000,1.000
0.659,76.298,8.108,34.879,0.914,20.065,65.847,50.910,-0.029,0.915,-0.463,-0.488,-0.702,-1.373,73.333,19401.000,1.000
0.710,72.349,7.894,36.324,0.154,12.977,61.150,46.034,-0.029,0.914,-0.464,-0.458,-0.671,-1.465,73.333,19402.000,1.000
1.566,69.980,8.643,39.238,0.945,7.642,57.008,39.146,-0.029,0.914,-0.464,-0.397,-0.702,-1.343,73.333,19403.000,1.000
2.837,68.881,9.841,42.563,3.101,4.167,53.536,30.416,-0.030,0.913,-0.463,-0.366,-0.580,-1.343,73.333,19404.000,1.000
3.625,68.388,11.037,44.920,5.698,2.009,50.311,20.250,-0.028,0.915,-0.464,-0.305,-0.519,-1.129,73.333,19405.000,1.000
3.294,68.236,12.468,45.818,7.829,0.857,46.691,9.572,-0.030,0.914,-0.462,-0.336,-0.519,-1.099,73.333,19406.000,1.000
1.812,67.849,14.316,45.479,9.117,0.540,42.733,-0.313,-0.030,0.913,-0.461,-0.244,-0.549,-0.977,73.333,19407.000,1.000
-0.416,66.085,15.832,43.741,9.493,0.134,37.915,-9.411,-0.031,0.914,-0.459,-0.153,-0.519,-1.038,73.333,19408.000,1.000
-2.626,61.988,16.054,40.481,9.221,-1.203,32.016,-17.856,-0.031,0.913,-0.461,-0.122,-0.397,-0.977,73.333,19409.000,1.000
-3.943,55.841,15.018,36.483,8.766,-3.144,25.594,-24.866,-0.031,0.913,-0.462,-0.031,-0.427,-0.793,73.333,19410.000,1.000
-3.949,48.982,13.608,33.016,8.437,-4.601,19.084,-29.554,-0.032,0.915,-0.462,0.031,-0.458,-0.763,73.333,19411.000,1.000
-2.897,42.506,12.536,30.995,8.347,-4.574,12.921,-31.279,-0.032,0.914,-0.462,0.122,-0.427,-0.641,73.333,19412.000,1.000
-1.452,36.623,11.832,30.483,8.406,-2.931,6.583,-30.559,-0.031,0.912,-0.464,0.031,-0.427,-0.488,73.333,19413.000,1.000
-0.247,30.699,11.242,31.133,8.544,-0.187,-0.153,-28.055,-0.032,0.913,-0.465,0.122,-0.427,-0.366,73.333,19414.000,1.000
0.629,24.428,11.004,32.818,8.899,3.109,-6.526,-23.744,-0.033,0.912,-0.464,0.214,-0.488,-0.305,73.333,19415.000,1.000
1.612,18.507,11.822,35.501,9.627,6.698,-11.604,-17.230,-0.033,0.913,-0.466,0.366,-0.580,-0.397,73.333,19416.000,1.000
3.040,13.783,13.888,38.606,10.575,10.399,-14.575,-8.101,-0.034,0.914,-0.461,0.366,-0.580,-0.244,73.333,19417.000,1.000
4.724,10.684,16.269,40.732,11.210,13.459,-16.259,2.666,-0.033,0.915,-0.462,0.397,-0.519,-0.183,73.333,19418.000,1.000
6.007,8.894,17.541,40.656,11.142,15.124,-17.941,13.592,-0.034,0.913,-0.462,0.458,-0.549,-0.122,73.333,19419.000,1.000
6.113,7.709,16.838,38.220,10.307,15.217,-20.456,23.352,-0.033,0.914,-0.461,0.397,-0.580,-0.031,73.333,19420.000,1.000
4.640,6.549,14.312,34.162,8.840,13.997,-24.333,30.543,-0.033,0.916,-0.462,0.519,-0.671,0.000,73.333,19421.000,1.000
1.981,5.197,11.081,29.697,7.112,12.287,-28.742,34.670,-0.031,0.917,-0.461,0.427,-0.702,0.061,73.333,19422.000,1.000
-0.869,4.141,8.672,25.798,5.470,11.134,-32.634,35.930,-0.033,0.915,-0.461,0.427,-0.641,0.061,73.333,19423.000,1.000
-3.090,3.850,8.006,22.769,4.078,11.328,-35.081,35.257,-0.030,0.916,-0.459,0.427,-0.610,0.061,73.333,19424.000,1.000
-4.545,4.131,8.666,20.141,2.812,12.858,-35.894,33.329,-0.029,0.917,-0.457,0.397,-0.671,-0.031,73.333,19425.000,1.000
-5.742,4.073,9.068,16.924,1.186,14.697,-36.061,29.779,-0.032,0.916,-0.460,0.427,-0.671,0.061,73.333,19426.000,1.000
-7.301,2.440,7.579,12.510,-1.286,15.493,-36.103,24.438,-0.032,0.916,-0.457,0.488,-0.580,0.122,73.333,19427.000,1.000
-9.293,-0.977,3.852,7.344,-4.552,14.298,-36.120,17.462,-0.032,0.914,-0.460,0.458,-0.610,0.183,73.333,19428.000,1.000
-11.148,-5.038,-0.879,2.951,-7.704,11.388,-35.211,9.876,-0.031,0.915,-0.460,0.580,-0.580,0.122,73.333,19429.000,1.000
-12.150,-8.266,-4.897,0.721,-9.665,7.982,-32.369,2.827,-0.029,0.913,-0.460,0.519,-0.488,0.275,73.333,19430.000,1.000
-12.078,-10.361,-7.471,0.499,-10.269,5.000,-28.079,-3.617,-0.029,0.911,-0.460,0.519,-0.519,0.214,73.333,19431.000,1.000
-11.368,-12.647,-9.073,0.923,-10.387,2.608,-23.329,-9.570,-0.029,0.912,-0.459,0.580,-0.488,0.214,73.333,19432.000,1.000
-10.502,-16.317,-10.270,0.796,-11.110,0.423,-19.312,-14.926,-0.028,0.913,-0.464,0.732,-0.549,0.305,73.333,19433.000,1.000
-9.298,-21.230,-10.768,0.184,-12.612,-1.567,-15.969,-18.380,-0.028,0.913,-0.463,0.793,-0.549,0.183,73.333,19434.000,1.000
-6.891,-26.006,-9.617,0.165,-13.975,-2.658,-11.959,-18.045,-0.027,0.914,-0.464,0.671,-0.458,0.122,73.333,19435.000,1.000
-2.671,-29.129,-6.294,1.571,-14.081,-2.089,-6.211,-13.196,-0.028,0.915,-0.465,0.580,-0.427,0.275,73.333,19436.000,1.000
2.639,-30.543,-1.626,4.087,-12.628,0.170,1.649,-4.557,-0.027,0.914,-0.462,0.580,-0.397,0.214,73.333,19437.000,1.000
7.030,-31.737,2.412,6.100,-10.551,2.850,9.984,5.316,-0.025,0.916,-0.462,0.702,-0.427,0.061,73.333,19438.000,1.000
8.419,-34.677,3.875,5.784,-9.304,4.199,16.523,13.843,-0.026,0.916,-0.463,0.702,-0.336,0.000,73.333,19439.000,1.000
6.019,-40.259,2.001,2.298,-9.814,3.001,19.862,19.742,-0.028,0.916,-0.461,0.671,-0.305,0.031,73.333,19440.000,1.000
0.858,-47.736,-2.457,-3.721,-11.938,-0.951,19.718,22.883,-0.028,0.917,-0.461,0.763,-0.427,0.031,73.333,19441.000,1.000
-4.922,-55.561,-7.739,-10.285,-14.767,-6.666,17.565,24.331,-0.027,0.917,-0.457,0.732,-0.244,0.000,73.333,19442.000,1.000
-9.321,-62.148,-12.116,-15.264,-17.506,-12.823,14.820,24.807,-0.027,0.914,-0.456,0.732,-0.153,0.061,73.333,19443.000,1.000
-11.273,-66.529,-14.615,-17.327,-19.560,-18.304,12.775,24.745,-0.027,0.914,-0.459,0.671,-0.183,-0.031,73.333,19444.000,1.000
-10.649,-68.273,-14.907,-16.136,-20.310,-22.264,12.709,24.545,-0.028,0.914,-0.462,0.763,-0.336,-0.092,73.333,19445.000,1.000
-7.948,-67.298,-12.958,-12.179,-19.183,-24.118,15.260,24.402,-0.027,0.916,-0.463,0.763,-0.336,-0.153,73.333,19446.000,1.000
-3.910,-64.076,-8.971,-6.281,-15.838,-23.328,20.983,24.935,-0.026,0.916,-0.463,0.824,-0.275,-0.122,73.333,19447.000,1.000
0.856,-59.370,-3.640,0.446,-10.705,-20.098,28.889,25.900,-0.026,0.919,-0.464,0.763,-0.244,-0.183,73.333,19448.000,1.000
5.958,-54.262,1.665,6.626,-5.170,-16.009,36.621,25.964,-0.027,0.917,-0.462,0.671,-0.275,-0.122,73.333,19449.000,1.000
11.024,-49.888,5.324,10.969,-0.976,-13.725,41.434,23.450,-0.025,0.917,-0.462,0.641,-0.183,-0.122,73.333,19450.000,1.000
15.447,-47.024,6.330,12.846,0.768,-15.325,41.215,17.428,-0.027,0.915,-0.459,0.549,-0.092,-0.183,73.333,19451.000,1.000
18.496,-46.249,4.822,12.758,0.170,-20.447,36.371,8.983,-0.028,0.916,-0.459,0.549,-0.092,-0.183,73.333,19452.000,1.000
19.876,-47.729,1.812,11.790,-1.838,-26.875,28.626,-0.177,-0.028,0.915,-0.461,0.519,-0.153,-0.275,73.333,19453.000,1.000
20.074,-51.176,-1.560,10.900,-4.148,-32.202,20.198,-8.340,-0.027,0.915,-0.458,0.488,-0.244,-0.244,73.333,19454.000,1.000
20.231,-55.601,-4.485,10.556,-5.941,-35.115,12.816,-14.219,-0.030,0.915,-0.458,0.580,-0.244,-0.305,73.333,19455.000,1.000
21.768,-59.115,-6.392,10.881,-6.570,-35.701,6.878,-17.306,-0.029,0.916,-0.460,0.580,-0.366,-0.305,73.333,19456.000,1.000
25.636,-59.668,-6.725,12.158,-5.339,-34.480,2.758,-16.943,-0.029,0.915,-0.457,0.458,-0.336,-0.305,73.333,19457.000,1.000
31.442,-56.261,-5.184,14.452,-2.121,-31.853,0.154,-13.212,-0.029,0.918,-0.460,0.458,-0.427,-0.336,73.333,19458.000,1.000
37.409,-50.074,-2.050,17.292,2.336,-27.935,-1.508,-7.024,-0.029,0.917,-0.460,0.458,-0.427,-0.397,73.333,19459.000,1.000
41.464,-43.630,1.980,19.986,6.894,-22.812,-2.766,0.113,-0.028,0.917,-0.461,0.458,-0.366,-0.549,73.333,19460.000,1.000
42.385,-38.833,6.124,22.062,10.683,-16.917,-4.375,6.357,-0.027,0.917,-0.462,0.366,-0.427,-0.397,73.333,19461.000,1.000
40.335,-36.015,9.800,23.672,13.512,-10.743,-6.156,10.929,-0.029,0.917,-0.457,0.275,-0.427,-0.488,73.333,19462.000,1.000
36.713,-34.040,12.614,25.092,15.633,-4.938,-8.053,13.756,-0.031,0.917,-0.457,0.214,-0.458,-0.458,73.333,19463.000,1.000
33.275,-31.607,14.194,26.194,17.372,-0.284,-10.183,15.428,-0.030,0.917,-0.461,0.153,-0.580,-0.458,73.333,19464.000,1.000
31.056,-28.202,14.298,26.480,18.735,2.497,-12.856,16.569,-0.029,0.919,-0.460,0.031,-0.671,-0.519,73.333,19465.000,1.000
29.888,-24.302,12.931,25.260,19.223,2.878,-16.963,17.029,-0.029,0.917,-0.464,0.031,-0.702,-0.580,73.333,19466.000,1.000
28.952,-21.009,10.376,22.087,18.304,0.818,-22.554,16.788,-0.027,0.917,-0.466,0.031,-0.732,-0.671,73.333,19467.000,1.000
27.580,-18.817,7.304,17.196,15.993,-3.164,-29.114,15.671,-0.026,0.915,-0.464,0.000,-0.763,-0.549,73.333,19468.000,1.000
25.380,-17.611,4.559,11.731,12.988,-7.725,-35.329,13.574,-0.027,0.915,-0.462,0.000,-0.732,-0.580,73.333,19469.000,1.000
22.042,-17.365,2.400,6.867,9.951,-11.501,-40.181,9.986,-0.028,0.915,-0.464,0.061,-0.671,-0.702,73.333,19470.000,1.000
17.420,-18.079,0.218,2.765,7.104,-14.247,-44.222,3.814,-0.028,0.915,-0.461,-0.092,-0.671,-0.610,73.333,19471.000,1.000
11.846,-18.987,-2.423,-0.821,4.834,-16.130,-47.489,-4.456,-0.027,0.913,-0.463,-0.183,-0.732,-0.610,73.333,19472.000,1.000
6.266,-17.901,-4.732,-3.588,3.801,-16.842,-49.260,-12.783,-0.028,0.912,-0.460,-0.183,-0.610,-0.671,73.333,19473.000,1.000
1.906,-12.614,-5.146,-4.508,4.472,-15.551,-48.263,-18.547,-0.029,0.913,-0.458,-0.214,-0.763,-0.671,73.333,19474.000,1.000
-0.412,-2.742,-2.748,-2.624,6.674,-11.734,-43.887,-20.191,-0.027,0.916,-0.457,-0.153,-0.854,-0.702,73.333,19475.000,1.000
-0.946,9.760,1.738,1.923,9.408,-6.120,-37.613,-18.497,-0.026,0.917,-0.460,-0.122,-0.824,-0.763,73.333,19476.000,1.000
-1.137,21.342,6.124,7.776,11.188,-0.561,-31.744,-15.449,-0.027,0.913,-0.464,-0.244,-0.916,-0.854,73.333,19477.000,1.000
-2.836,28.738,7.969,12.932,10.760,2.694,-28.817,-13.551,-0.030,0.914,-0.458,-0.214,-0.885,-0.977,73.333,19478.000,1.000
-7.142,30.383,6.089,16.034,7.984,2.467,-29.720,-14.129,-0.031,0.913,-0.460,-0.122,-0.946,-0.946,73.333,19479.000,1.000
-13.640,27.222,1.269,17.154,3.833,-0.535,-33.098,-16.646,-0.031,0.914,-0.461,0.000,-1.007,-1.038,73.333,19480.000,1.000
-20.627,22.256,-4.413,17.269,-0.330,-4.289,-36.831,-19.592,-0.030,0.914,-0.463,0.031,-1.068,-1.160,73.333,19481.000,1.000
-26.338,18.334,-9.117,17.226,-3.479,-6.655,-38.581,-20.938,-0.032,0.916,-0.460,0.000,-1.007,-1.129,73.333,19482.000,1.000
-30.383,16.245,-12.629,16.493,-5.671,-7.083,-38.011,-20.003,-0.028,0.916,-0.461,0.031,-1.038,-1.190,73.333,19483.000,1.000
-33.863,14.538,-16.026,13.561,-7.709,-6.516,-36.327,-17.189,-0.031,0.917,-0.461,0.031,-0.977,-1.129,73.333,19484.000,1.000
-37.926,11.724,-19.765,7.730,-9.996,-5.694,-34.398,-12.668,-0.029,0.918,-0.462,-0.031,-1.068,-1.129,73.333,19485.000,1.000
-42.735,7.883,-22.872,-0.263,-12.213,-4.460,-32.414,-6.515,-0.028,0.918,-0.459,-0.153,-1.007,-1.129,73.333,19486.000,1.000
-47.809,3.528,-24.203,-9.213,-14.024,-2.703,-29.902,0.922,-0.028,0.917,-0.460,-0.183,-1.129,-1.068,73.333,19487.000,1.000
-52.656,-1.347,-23.889,-18.764,-15.726,-1.693,-27.690,7.773,-0.028,0.915,-0.458,-0.153,-1.099,-0.946,73.333,19488.000,1.000
-56.871,-6.921,-23.182,-29.136,-17.713,-3.107,-27.058,12.018,-0.029,0.915,-0.459,-0.183,-1.160,-0.916,73.333,19489.000,1.000
-60.049,-12.712,-23.165,-40.008,-19.868,-7.074,-28.203,13.253,-0.029,0.913,-0.462,-0.183,-1.129,-0.885,73.333,19490.000,1.000
-61.889,-17.697,-23.941,-50.195,-21.683,-11.750,-30.455,12.523,-0.028,0.912,-0.462,-0.031,-1.160,-0.793,73.333,19491.000,1.000
-62.216,-21.000,-24.627,-57.871,-22.497,-14.248,-31.904,11.880,-0.029,0.911,-0.459,0.031,-0.977,-0.824,73.333,19492.000,1.000
-60.935,-21.777,-24.030,-61.536,-21.935,-12.632,-31.272,12.322,-0.029,0.913,-0.462,0.122,-1.068,-0.671,73.333,19493.000,1.000
-58.400,-19.814,-21.767,-61.060,-20.351,-7.278,-28.627,13.184,-0.030,0.913,-0.461,0.183,-1.038,-0.641,73.333,19494.000,1.000
-55.640,-16.218,-18.817,-58.038,-19.006,-0.892,-25.323,12.618,-0.030,0.912,-0.465,0.366,-1.007,-0.549,73.333,19495.000,1.000
-53.702,-13.126,-16.854,-54.943,-19.373,3.071,-23.580,8.720,-0.030,0.914,-0.464,0.366,-0.916,-0.397,73.333,19496.000,1.000
-52.596,-12.516,-16.829,-53.110,-21.720,3.200,-23.921,1.816,-0.031,0.913,-0.461,0.427,-1.068,-0.427,73.333,19497.000,1.000
-51.063,-14.363,-18.099,-51.699,-24.609,1.173,-25.252,-6.080,-0.031,0.915,-0.464,0.519,-1.068,-0.427,73.333,19498.000,1.000
-47.797,-16.938,-19.140,-48.622,-26.011,0.329,-25.599,-12.510,-0.030,0.916,-0.463,0.580,-0.977,-0.427,73.333,19499.000,1.000
-42.777,-18.793,-19.180,-42.812,-25.167,2.727,-23.769,-16.193,-0.034,0.914,-0.462,0.488,-1.068,-0.427,73.333,19500.000,1.000
-37.391,-20.125,-19.091,-35.615,-23.183,7.220,-20.853,-18.101,-0.036,0.915,-0.462,0.580,-1.068,-0.366,73.333,19501.000,1.000
-33.593,-22.641,-20.704,-29.861,-21.879,10.743,-18.483,-19.734,-0.036,0.918,-0.465,0.610,-1.099,-0.427,73.333,19502.000,1.000
-32.731,-27.777,-25.112,-27.929,-22.403,10.993,-18.085,-21.888,-0.036,0.918,-0.460,0.610,-1.221,-0.488,73.333,19503.000,1.000
-34.639,-35.498,-31.336,-29.943,-24.367,8.611,-19.465,-23.303,-0.037,0.919,-0.459,0.580,-1.312,-0.610,73.333,19504.000,1.000
-37.755,-44.270,-36.759,-33.788,-26.202,6.795,-20.735,-21.282,-0.034,0.919,-0.460,0.488,-1.282,-0.702,73.333,19505.000,1.000
-40.177,-51.940,-39.032,-37.039,-26.355,8.663,-20.241,-14.047,-0.032,0.918,-0.458,0.427,-1.343,-0.671,73.333,19506.000,1.000
-40.728,-57.104,-37.605,-38.576,-24.274,15.228,-16.799,-1.279,-0.031,0.920,-0.459,0.427,-1.251,-0.610,73.333,19507.000,1.000
-39.355,-59.545,-33.862,-39.155,-20.789,24.822,-10.839,15.232,-0.030,0.918,-0.462,0.519,-1.251,-0.641,73.333,19508.000,1.000
-36.764,-59.881,-29.875,-40.426,-17.282,34.532,-3.619,32.771,-0.027,0.918,-0.461,0.519,-1.343,-0.641,73.333,19509.000,1.000
-33.700,-58.486,-26.759,-43.549,-14.574,42.202,3.871,49.163,-0.027,0.920,-0.462,0.427,-1.221,-0.549,73.333,19510.000,1.000
-30.607,-55.153,-24.281,-48.870,-12.717,47.177,10.581,62.899,-0.026,0.921,-0.463,0.305,-1.099,-0.519,73.333,19511.000,1.000
-27.747,-50.100,-21.809,-56.147,-11.497,49.761,15.934,73.286,-0.025,0.923,-0.463,0.214,-1.129,-0.366,73.333,19512.000,1.000
-25.313,-44.220,-19.277,-64.918,-11.084,49.881,18.655,79.109,-0.024,0.924,-0.458,0.153,-0.946,-0.153,73.333,19513.000,1.000
-23.407,-38.631,-17.195,-74.199,-11.753,47.195,17.667,79.233,-0.024,0.924,-0.460,0.061,-0.732,-0.122,73.333,19514.000,1.000
-22.171,-33.880,-16.174,-82.312,-13.296,41.994,13.300,73.667,-0.023,0.922,-0.460,-0.153,-0.610,-0.031,73.333,19515.000,1.000
-21.929,-29.572,-16.646,-87.581,-15.013,35.349,6.772,63.382,-0.023,0.922,-0.459,-0.214,-0.488,0.153,73.333,19516.000,1.000
-22.841,-24.849,-18.472,-88.687,-15.918,29.112,0.689,50.802,-0.024,0.919,-0.457,-0.183,-0.275,0.305,73.333,19517.000,1.000
-24.425,-18.779,-20.720,-84.971,-15.253,25.225,-2.636,38.457,-0.027,0.917,-0.459,-0.214,-0.183,0.458,73.333,19518.000,1.000
-25.724,-11.235,-22.285,-76.833,-12.913,24.778,-2.261,27.952,-0.026,0.917,-0.458,-0.336,-0.183,0.488,73.333,19519.000,1.000
-25.870,-3.360,-22.855,-65.891,-9.610,27.164,0.834,19.366,-0.026,0.917,-0.456,-0.366,-0.092,0.488,73.333,19520.000,1.000
-24.402,3.132,-22.938,-54.149,-6.388,30.410,4.072,11.540,-0.028,0.918,-0.456,-0.458,0.061,0.488,73.333,19521.000,1.000
-21.148,7.128,-22.778,-42.183,-3.571,33.244,6.511,4.521,-0.027,0.918,-0.458,-0.610,0.092,0.397,73.333,19522.000,1.000
-16.181,8.912,-22.049,-29.095,-0.760,35.608,8.695,-0.716,-0.029,0.917,-0.458,-0.671,0.122,0.458,73.333,19523.000,1.000
-10.125,9.235,-20.810,-14.235,2.298,37.398,11.272,-3.326,-0.031,0.916,-0.458,-0.610,0.153,0.427,73.333,19524.000,1.000
-4.057,8.571,-19.697,1.744,5.234,37.819,14.209,-3.080,-0.029,0.913,-0.457,-0.641,0.214,0.427,73.333,19525.000,1.000
1.042,7.306,-19.018,17.251,7.328,36.157,16.556,-0.599,-0.028,0.910,-0.459,-0.610,0.153,0.458,73.333,19526.000,1.000
4.581,5.509,-18.441,30.520,8.005,32.654,17.966,3.369,-0.029,0.910,-0.458,-0.610,0.275,0.458,73.333,19527.000,1.000
6.324,3.013,-17.596,39.772,7.033,27.918,18.036,7.349,-0.026,0.911,-0.460,-0.519,0.366,0.336,73.333,19528.000,1.000
